user,pos_item,neg_item
90,311,962
90,303,962
90,310,906
90,354,69
90,286,553
90,306,171
90,242,1005
90,900,676
90,269,1137
90,289,676
90,270,126
90,268,69
90,301,151
90,328,259
90,990,875
90,879,259
90,245,215
90,323,259
90,316,1137
90,322,906
90,995,171
90,889,553
90,543,676
90,606,454
90,59,1005
90,209,151
90,498,875
90,143,215
90,98,1206
90,482,69
90,531,1005
90,198,126
90,647,454
90,134,1206
90,12,906
90,512,962
90,494,1137
90,100,171
90,136,69
90,732,1137
90,750,676
90,307,553
90,197,69
90,905,875
90,312,126
90,903,1137
90,347,69
90,690,151
90,302,215
90,506,454
90,318,676
90,604,1137
90,435,906
90,166,1206
90,523,171
90,194,906
90,211,69
90,8,215
90,127,126
90,170,962
90,965,1137
90,187,553
90,958,676
90,474,151
90,182,215
90,1039,875
90,1196,454
90,33,259
90,493,171
90,275,962
90,216,69
90,86,553
90,317,676
90,485,215
90,285,875
90,1201,1005
90,505,906
90,18,215
90,190,1206
90,83,1137
90,1205,126
90,421,962
90,1194,454
90,213,553
90,855,151
90,193,259
90,709,69
90,462,553
90,847,1005
90,490,875
90,610,1137
90,430,171
90,234,1206
90,617,1005
90,480,259
90,382,151
90,613,69
90,70,1137
90,499,962
90,1198,126
90,509,676
90,945,69
90,526,676
90,174,259
90,223,454
90,175,1206
90,64,906
90,79,171
90,486,1137
90,923,875
90,507,126
90,14,69
90,97,215
90,221,962
90,516,906
90,10,454
90,19,1137
90,614,1005
90,180,1206
90,644,171
90,528,676
90,488,126
90,208,151
90,131,69
90,1200,215
90,11,553
90,632,875
90,863,676
90,730,906
90,156,454
90,133,962
90,705,1137
90,212,676
90,479,553
90,20,875
90,22,676
90,489,962
90,654,1005
90,609,69
90,659,171
90,6,553
90,514,1137
90,427,1206
90,519,151
90,199,259
90,191,676
90,1086,126
90,511,553
90,972,454
90,1197,69
90,707,1005
90,276,875
90,692,1137
90,837,69
90,481,1137
90,177,151
90,650,215
90,56,875
90,154,906
90,811,1005
90,1101,69
90,483,962
90,521,1206
90,631,962
90,135,259
90,1125,171
90,652,1137
90,203,126
90,178,906
90,287,454
90,433,151
90,241,676
90,132,215
90,31,259
90,607,553
90,1192,1206
90,500,215
90,17,171
90,153,906
90,137,875
90,149,962
90,648,69
90,478,1137
90,96,259
90,517,69
90,25,151
90,611,126
90,1195,1137
90,739,69
90,1193,454
90,501,215
90,1097,1137
90,42,171
90,491,259
90,185,1005
90,192,1206
90,527,676
90,1204,151
90,497,69
90,425,1137
90,1020,126
90,23,906
90,703,171
90,813,676
90,651,676
90,423,215
90,60,1005
90,464,69
90,639,454
90,45,1137
90,89,1206
90,273,126
90,155,553
90,656,906
90,603,151
90,1202,259
90,1048,69
90,529,1137
90,357,875
216,408,764
216,181,231
216,100,546
216,282,66
216,129,546
216,1,1035
216,9,833
216,50,231
216,93,66
216,1010,143
216,7,577
216,237,66
216,475,402
216,147,833
216,150,66
216,257,1035
216,276,402
216,108,412
216,249,1035
216,151,1035
216,763,833
216,405,546
216,928,402
216,274,66
216,3,368
216,824,764
216,318,280
216,156,546
216,56,546
216,169,412
216,357,143
216,496,143
216,134,143
216,655,231
216,81,402
216,531,143
216,651,280
216,65,402
216,789,833
216,433,368
216,202,764
216,22,280
216,11,231
216,466,546
216,42,577
216,4,546
216,144,546
216,172,231
216,168,1035
216,218,546
216,215,143
216,210,231
216,69,66
216,421,402
216,498,66
216,79,833
216,1101,66
216,652,66
216,91,1035
216,628,546
216,97,231
216,201,412
216,403,231
216,238,833
216,82,577
216,735,143
216,673,546
216,153,833
216,200,402
216,226,546
216,47,764
216,234,1035
216,28,280
216,189,1035
216,58,280
216,658,66
216,184,368
216,188,143
216,356,833
216,55,833
216,196,66
216,416,1035
216,721,764
216,747,412
216,396,833
216,569,402
216,228,231
216,95,1035
216,790,1035
216,15,143
216,25,368
216,27,833
216,367,764
216,1218,66
250,258,204
250,288,324
250,331,748
250,321,678
250,260,96
250,264,235
250,322,991
250,988,237
250,948,237
250,984,323
250,50,751
250,181,748
250,276,748
250,475,9
250,1199,184
250,933,991
250,676,678
250,222,195
250,813,294
250,117,323
250,129,991
250,151,204
250,7,324
250,477,184
250,100,991
250,244,678
250,742,96
250,123,204
250,127,9
250,993,204
250,116,237
250,596,688
250,293,9
250,238,153
250,474,294
250,56,9
250,175,678
250,1137,237
250,1073,991
250,582,237
250,628,991
250,154,153
250,64,9
250,28,751
250,418,688
250,501,688
250,44,9
250,202,294
250,223,678
250,71,323
250,367,237
250,98,991
250,2,751
250,844,153
250,480,748
250,95,204
250,12,9
250,496,294
250,23,991
250,527,678
250,588,688
250,234,323
250,1426,237
250,469,237
250,92,748
250,196,237
250,191,678
250,183,235
250,943,991
250,111,688
250,357,678
250,135,204
250,55,9
250,91,294
250,558,9
250,629,235
250,969,184
250,140,204
250,69,204
250,378,688
250,144,96
250,458,678
250,174,751
271,346,282
271,310,405
271,690,300
271,302,312
271,269,1282
271,242,845
271,311,107
271,882,130
271,272,507
271,313,161
271,286,188
271,347,1266
271,345,294
271,289,425
271,750,107
271,315,282
271,258,312
271,137,161
271,275,107
271,744,328
271,277,580
271,13,116
271,9,425
271,100,282
271,1117,161
271,237,161
271,713,107
271,276,107
271,15,845
271,224,411
271,25,539
271,285,161
271,283,1028
271,763,410
271,591,312
271,471,300
271,847,1282
271,221,107
271,477,338
271,111,1120
271,284,756
271,924,300
271,274,116
271,126,130
271,125,161
271,235,411
271,118,300
271,866,168
271,815,1028
271,220,756
271,823,312
271,12,312
271,204,121
271,174,300
271,187,130
271,392,73
271,205,507
271,177,476
271,135,62
271,614,1266
271,521,188
271,192,410
271,661,546
271,357,580
271,182,282
271,514,756
271,238,630
271,83,116
271,11,300
271,210,300
271,191,1282
271,185,328
271,528,845
271,203,312
271,199,188
271,462,107
271,193,300
271,480,2
271,654,328
271,505,546
271,169,294
271,529,1266
271,474,539
271,427,130
271,89,121
271,134,312
271,963,282
271,22,507
271,482,630
271,515,300
271,493,312
271,69,411
271,657,312
271,56,546
271,481,1028
271,98,282
271,509,425
271,703,312
271,610,116
271,651,107
271,520,73
271,479,328
271,179,188
271,198,546
271,172,300
271,176,62
271,50,300
271,234,405
271,429,282
271,498,161
271,79,300
271,173,294
271,216,580
271,132,338
271,732,411
271,470,161
271,566,300
271,318,1282
271,181,300
271,190,161
271,527,845
271,97,121
271,511,300
271,530,168
271,648,1028
271,494,756
271,523,130
271,487,116
271,8,539
271,194,1266
271,435,130
271,603,328
271,423,338
271,87,507
271,659,546
271,170,425
271,485,539
271,714,107
271,697,130
271,64,425
271,317,580
271,136,1282
271,127,507
271,490,328
271,602,107
271,196,845
271,197,1266
271,186,73
271,95,168
271,208,1120
271,644,282
271,517,756
271,443,312
271,660,188
271,499,161
271,133,507
271,419,294
271,729,73
271,956,580
271,28,300
271,1101,107
271,504,546
271,202,410
271,699,756
271,506,630
271,495,630
271,705,411
271,663,1282
271,48,410
271,88,1028
271,180,507
271,178,130
271,747,476
271,218,546
271,582,845
271,81,425
271,141,2
271,707,130
271,510,405
271,735,1266
271,496,338
271,211,188
271,70,116
271,605,539
271,526,300
271,428,411
271,54,282
271,371,312
271,241,300
271,642,312
271,549,2
271,77,405
265,300,181
265,258,107
265,288,688
265,294,50
265,327,279
265,328,181
265,748,50
265,245,181
265,323,50
265,1,1197
265,471,676
265,117,181
265,477,688
265,591,107
265,815,279
265,237,1197
265,257,688
265,1016,50
265,409,1197
265,125,1197
265,628,676
265,742,181
265,472,50
265,934,1197
265,756,688
265,15,107
265,975,279
265,100,676
265,298,676
198,690,300
198,258,823
198,343,298
198,682,323
198,127,291
198,50,300
198,222,411
198,181,300
198,1,820
198,1142,410
198,15,237
198,137,6
198,1117,237
198,475,118
198,7,117
198,1245,1094
198,276,748
198,93,122
198,248,1244
198,455,24
198,108,25
198,121,405
198,280,871
198,151,820
198,148,748
198,763,824
198,979,122
198,427,291
198,156,823
198,97,118
198,176,323
198,172,300
198,265,117
198,228,298
198,64,6
198,200,369
198,187,1094
198,175,411
198,480,405
198,357,291
198,195,323
198,180,237
198,474,249
198,56,298
198,11,118
198,651,122
198,173,118
198,498,748
198,55,291
198,382,1014
198,531,6
198,318,823
198,69,237
198,204,249
198,98,1094
198,210,117
198,95,25
198,168,249
198,183,369
198,198,291
198,429,122
198,70,237
198,654,823
198,203,291
198,186,1244
198,238,298
198,693,6
198,234,405
198,193,117
198,153,1244
198,31,291
198,201,369
198,746,748
198,182,1094
198,923,6
198,135,411
198,434,323
198,527,300
198,196,25
198,215,118
198,154,871
198,431,117
198,132,820
198,58,823
198,658,1094
198,188,122
198,197,25
198,423,411
198,217,369
198,214,820
198,381,237
198,526,300
198,511,118
198,81,1094
198,96,323
198,174,300
198,73,24
198,71,122
198,161,748
198,51,6
198,356,823
198,216,237
198,23,6
198,79,300
198,549,249
198,164,117
198,208,410
198,470,118
198,89,24
198,660,823
198,631,6
198,640,1094
198,191,122
198,509,291
198,568,118
198,559,369
198,385,118
198,684,291
198,1169,823
198,518,1094
198,727,300
168,313,255
168,294,259
168,258,678
168,323,748
168,300,924
168,181,281
168,117,748
168,15,325
168,742,325
168,100,325
168,282,325
168,273,748
168,1012,458
168,1,259
168,619,9
168,1278,458
168,280,458
168,596,276
168,1016,281
168,295,678
168,257,259
168,291,458
168,845,284
168,871,988
168,121,678
168,125,255
168,685,281
168,222,7
168,275,276
168,123,1028
168,409,284
168,274,255
168,25,763
168,1197,284
168,472,748
168,866,1047
168,405,259
168,546,281
168,126,9
110,272,715
110,288,895
110,751,576
110,340,873
110,313,212
110,258,1055
110,905,873
110,307,642
110,332,56
110,333,1090
110,682,895
110,300,68
110,326,1222
110,327,576
110,748,231
110,294,173
110,245,1222
110,325,642
110,689,1222
110,315,642
110,22,808
110,12,1055
110,69,873
110,64,56
110,215,791
110,11,301
110,423,338
110,806,642
110,196,715
110,28,873
110,732,202
110,651,808
110,939,873
110,658,791
110,43,1090
110,403,231
110,77,1090
110,54,68
110,468,808
110,402,212
110,569,212
110,1206,1055
110,366,808
110,1229,1090
110,29,301
110,55,1222
110,568,1231
110,232,1222
110,96,195
110,79,1222
110,82,576
110,684,1222
110,233,1231
110,578,576
110,2,576
110,586,688
110,226,576
110,566,1090
110,38,1222
110,188,301
110,385,195
110,947,808
110,33,1231
110,161,68
110,849,715
110,550,1247
110,397,1231
110,1228,1231
110,230,338
110,779,576
110,802,576
110,540,715
110,1188,1222
110,1250,1222
110,759,642
110,421,212
110,451,1247
110,794,873
110,739,202
110,692,642
110,783,202
110,88,873
110,722,202
58,269,283
58,313,20
58,268,1100
58,9,1104
58,50,405
58,408,663
58,109,1006
58,237,692
58,116,497
58,257,121
58,813,1008
58,137,69
58,181,405
58,124,823
58,1,69
58,127,741
58,13,1048
58,284,283
58,151,501
58,100,546
58,150,663
58,25,1100
58,246,692
58,475,1063
58,1012,1008
58,111,185
58,222,1006
58,7,185
58,204,692
58,182,1104
58,652,741
58,194,1104
58,98,546
58,134,823
58,640,741
58,189,214
58,773,185
58,32,497
58,709,1048
58,603,185
58,645,1105
58,568,121
58,654,823
58,462,20
58,655,692
58,12,823
58,153,1104
58,1084,1008
58,490,185
58,1098,283
58,176,121
58,144,1105
58,169,501
58,42,663
58,1070,1100
58,156,823
58,8,496
58,511,1008
58,425,69
58,730,741
58,960,1048
58,11,950
58,209,692
58,210,405
58,955,20
58,923,20
58,474,663
58,318,1008
58,1019,546
58,195,1006
58,198,1006
58,1103,546
58,223,1063
58,850,214
58,135,121
58,433,497
58,558,1104
58,651,1008
58,238,741
58,203,496
58,275,283
58,89,1105
58,480,185
58,483,1100
58,193,1008
58,463,1063
58,172,405
58,584,496
58,174,405
58,228,121
58,684,1006
58,61,69
58,200,950
58,45,1048
58,64,1104
58,514,497
58,732,283
58,216,692
58,173,1063
58,56,546
58,340,501
94,288,184
94,69,66
94,483,125
94,191,566
94,127,597
94,172,566
94,11,101
94,174,566
94,135,121
94,195,385
94,190,38
94,177,477
94,23,809
94,180,860
94,89,226
94,194,1140
94,474,202
94,1,820
94,528,569
94,64,38
94,475,1074
94,187,125
94,435,809
94,203,1209
94,179,797
94,42,721
94,81,738
94,650,125
94,504,17
94,175,230
94,188,944
94,425,66
94,216,1074
94,9,860
94,273,38
94,654,569
94,173,477
94,22,155
94,96,385
94,584,477
94,100,1046
94,1065,550
94,181,566
94,646,739
94,792,1140
94,588,624
94,716,738
94,7,226
94,432,624
94,182,809
94,510,720
94,28,864
94,496,477
94,509,597
94,949,66
94,464,1074
94,806,1046
94,423,369
94,939,576
94,467,860
94,24,385
94,83,738
94,8,1032
94,317,728
94,55,38
94,185,1046
94,923,155
94,133,569
94,234,576
94,79,566
94,209,1028
94,1147,700
94,644,809
94,210,720
94,12,738
94,381,66
94,45,1074
94,154,722
94,134,597
94,527,1209
94,47,700
94,616,184
94,193,809
94,686,1046
94,1073,1046
94,58,944
94,176,385
94,1101,586
94,642,1140
94,208,1209
94,508,944
94,657,597
94,61,66
94,589,121
94,813,550
94,76,860
94,132,101
94,655,230
94,789,34
94,693,38
94,357,155
94,183,369
94,647,597
94,518,860
94,631,125
94,86,728
94,228,230
94,50,566
94,484,586
94,969,624
94,52,1140
94,51,720
94,469,202
94,736,569
94,587,38
94,433,721
94,710,1140
94,1010,721
94,211,1209
94,92,155
94,192,94
94,652,944
94,144,226
94,4,728
94,238,34
94,318,125
94,98,809
94,1221,569
94,732,728
94,222,550
94,223,1074
94,31,576
94,629,783
94,420,101
94,97,121
94,418,477
94,961,125
94,204,230
94,39,17
94,636,797
94,741,34
94,168,820
94,201,184
94,53,17
94,421,738
94,200,569
94,603,1046
94,111,550
94,161,720
94,443,597
94,525,1046
94,196,1074
94,102,624
94,77,597
94,744,739
94,410,202
94,562,226
94,1223,820
94,549,864
94,735,1209
94,164,121
94,219,369
94,447,184
94,544,860
94,703,700
94,232,80
94,684,566
94,405,576
94,404,624
94,419,477
94,673,17
94,501,624
94,71,1140
94,506,944
94,471,597
94,393,94
94,241,121
94,151,820
94,746,728
94,431,720
94,142,820
94,942,155
94,455,80
94,1153,155
94,559,569
94,82,121
94,1045,38
94,99,101
94,436,369
94,218,17
94,465,1032
94,32,1028
94,723,66
94,265,720
94,90,1209
94,33,17
94,88,1209
94,160,1046
94,109,369
94,568,38
94,679,101
94,91,101
94,537,738
94,470,385
94,763,586
94,49,1028
94,215,477
94,583,17
94,951,125
94,742,797
94,1011,34
94,670,369
94,581,809
94,692,860
94,186,864
94,715,1046
94,1219,820
94,458,1140
94,1091,101
94,943,1046
94,685,576
94,386,722
94,365,125
94,68,566
94,54,226
94,823,809
94,727,155
94,1211,66
94,1118,783
94,70,722
94,274,1074
94,1218,944
94,553,738
94,658,944
94,1044,125
94,281,797
94,768,477
94,1058,66
94,622,1032
94,143,94
94,217,184
94,356,1209
94,1135,155
94,392,569
94,225,624
94,627,576
94,1048,1074
94,1220,738
94,401,739
94,282,38
94,227,230
94,380,586
94,417,864
94,1110,80
94,1224,1032
94,399,720
94,206,566
94,1009,66
94,366,569
94,556,1140
94,561,569
94,824,1032
94,62,121
94,233,226
94,448,184
94,229,230
94,235,728
94,810,1046
94,159,597
94,1217,576
94,625,820
94,372,944
94,637,184
94,403,121
94,997,202
94,946,101
128,690,245
128,319,873
128,340,258
128,268,220
128,300,54
128,294,202
128,652,873
128,168,202
128,427,322
128,531,468
128,507,371
128,283,220
128,462,371
128,197,54
128,173,1063
128,490,328
128,56,322
128,28,873
128,483,371
128,132,432
128,223,1192
128,603,328
128,478,785
128,69,258
128,186,245
128,485,1063
128,86,220
128,1,229
128,174,245
128,237,873
128,181,245
128,64,54
128,651,54
128,275,371
128,494,220
128,190,468
128,732,785
128,98,729
128,1039,660
128,191,280
128,136,873
128,497,785
128,392,1192
128,216,220
128,505,328
128,588,432
128,180,660
128,686,371
128,742,328
128,692,873
128,425,220
128,433,202
128,496,1063
128,182,322
128,172,245
128,133,371
128,222,229
128,193,468
128,419,432
128,50,245
128,143,1063
128,213,873
128,14,468
128,924,220
128,70,873
128,416,1063
128,482,785
128,131,220
128,215,1063
128,204,258
128,602,371
128,609,202
128,196,873
128,276,371
128,282,54
128,71,729
128,117,229
128,83,220
128,79,245
128,633,258
128,499,371
128,48,468
128,508,468
128,179,322
128,605,1063
128,378,1063
128,471,258
128,99,432
128,591,322
128,451,785
128,614,1192
128,702,873
128,423,229
128,723,660
128,58,280
128,770,258
128,465,1063
128,317,468
128,487,202
128,966,371
128,705,785
128,210,245
128,506,729
128,238,322
128,97,1192
128,838,54
128,418,1063
128,82,229
128,25,202
128,121,229
128,1221,220
128,965,785
128,404,432
128,140,873
128,622,432
128,209,202
128,736,468
128,159,328
128,417,729
128,77,328
128,1053,220
128,715,322
128,65,660
128,568,229
128,422,432
128,284,54
128,265,328
128,763,785
128,553,371
128,942,468
44,258,98
44,328,252
44,245,106
44,678,298
44,260,201
44,307,98
44,9,56
44,100,98
44,118,21
44,50,231
44,7,252
44,181,21
44,591,631
44,1,88
44,15,97
44,147,106
44,151,102
44,109,201
44,717,98
44,405,231
44,123,201
44,24,21
44,249,90
44,257,102
44,250,252
44,237,216
44,756,737
44,148,97
44,121,252
44,120,56
44,240,102
44,153,25
44,191,88
44,135,252
44,209,216
44,202,90
44,132,91
44,89,298
44,480,231
44,318,631
44,143,91
44,1058,97
44,507,737
44,197,25
44,603,98
44,208,25
44,655,216
44,55,106
44,168,21
44,194,56
44,692,216
44,474,90
44,144,298
44,185,448
44,432,91
44,357,88
44,95,25
44,133,631
44,5,98
44,238,298
44,447,448
44,211,737
44,633,91
44,317,106
44,71,97
44,96,298
44,159,98
44,200,106
44,161,88
44,174,252
44,69,88
44,157,631
44,87,56
44,755,231
44,588,91
44,429,98
44,644,56
44,946,102
44,553,737
44,520,97
44,195,298
44,64,631
44,660,216
44,11,97
44,22,737
44,175,106
44,190,21
44,164,252
44,214,91
44,542,21
44,274,88
44,423,252
44,67,201
44,443,106
44,378,216
44,470,231
44,81,737
44,193,97
44,172,231
44,427,56
44,163,90
44,625,102
44,173,91
44,204,102
264,269,1475
264,294,1270
264,345,1270
264,873,286
264,288,448
264,238,774
264,179,156
264,168,1475
264,153,742
264,182,774
264,98,156
264,606,683
264,192,203
264,656,774
264,478,286
264,602,286
264,7,742
264,201,448
264,100,156
264,671,683
264,320,774
264,234,156
264,185,448
264,56,156
264,447,448
264,675,448
264,200,203
264,436,1270
264,637,448
264,217,448
264,559,683
264,672,742
264,219,448
264,443,203
264,558,774
264,184,1475
264,603,742
264,12,774
264,654,156
264,525,742
264,222,286
264,23,774
264,659,742
264,183,448
264,504,742
264,789,1270
264,33,742
264,230,1475
264,275,286
264,475,683
264,762,1475
264,14,1475
264,116,1270
264,137,286
264,19,1475
264,150,1475
264,235,1270
264,123,1270
264,813,203
264,283,286
264,676,683
264,194,156
264,517,286
264,216,286
264,42,1270
264,645,203
264,173,1270
264,746,1475
264,514,286
264,209,1270
264,792,774
264,210,774
264,208,1475
264,1070,1475
264,175,683
264,47,1475
264,204,1270
264,856,1475
264,211,683
264,1225,1475
264,433,1270
264,655,203
264,430,286
264,702,286
264,451,286
264,382,1270
264,70,286
264,202,1270
82,286,220
82,9,127
82,50,231
82,596,103
82,7,235
82,1,151
82,181,231
82,919,13
82,14,289
82,100,127
82,237,283
82,455,1164
82,477,756
82,276,275
82,15,473
82,222,343
82,284,220
82,121,230
82,111,1128
82,405,231
82,546,424
82,147,326
82,274,283
82,288,895
82,826,1001
82,125,1163
82,294,409
82,118,946
82,476,756
82,225,240
82,866,409
82,472,231
82,597,127
82,820,151
82,411,1028
82,657,671
82,481,1028
82,640,127
82,8,338
82,513,424
82,185,895
82,79,326
82,480,231
82,432,103
82,523,127
82,238,25
82,435,458
82,133,740
82,212,275
82,582,1163
82,56,127
82,169,240
82,134,822
82,514,13
82,174,231
82,527,289
82,603,424
82,484,895
82,474,3
82,705,1028
82,175,289
82,87,458
82,178,127
82,135,230
82,228,230
82,318,458
82,495,1164
82,140,1001
82,482,1028
82,430,109
82,479,740
82,520,1134
82,661,326
82,170,475
82,518,127
82,191,508
82,1078,343
82,218,424
82,414,1162
82,168,338
82,22,283
82,202,13
82,97,946
82,770,127
82,208,235
82,1063,409
82,211,220
82,28,1134
82,197,25
82,418,409
82,183,671
82,660,1163
82,367,756
82,483,275
82,73,151
82,357,508
82,70,275
262,121,1013
262,252,195
262,7,931
262,147,293
262,278,762
262,255,815
262,929,393
262,974,393
262,406,369
262,419,393
262,1147,235
262,55,546
262,433,411
262,223,1048
262,169,473
262,86,955
262,174,172
262,427,44
262,56,546
262,443,77
262,28,140
262,99,473
262,98,122
262,52,47
262,421,762
262,496,68
